dataset_index,speaker_id,chapter_id,utterance_id,reference,wav_prediction,wav_wer,compressed_prediction,compressed_wer,compression_ratio,dataset,codec,bitrate,delta_sample_wer,wav_substitutions,wav_deletions,wav_insertions,compressed_substitutions,compressed_deletions,compressed_insertions,delta_substitutions,delta_deletions,delta_insertions,wav_correct,compressed_correct,new_error,recovered,worsened,improved,unchanged
945,3570,5695,2,BUT AS WE DESCEND THE SOCIAL SCALE THE POINT IS PRESENTLY REACHED WHERE THE DUTIES OF VICARIOUS LEISURE AND CONSUMPTION DEVOLVE UPON THE WIFE ALONE,BUT AS WE DESCEND THE SOCIAL SCALE THE POINT IS PRESENTLY REACHED WHERE THE DUTIES OF VICAROUS LEISURE AND CONSUMPTION DEVOLVE UPON THE WIFE ALONE,0.04,BUT AS WE DESCEND THE SOCIAL SCALE THE POINT IS PRESENTLY REACHED WHERE THE DUTIES OF VICARELESS LEISURE AND CONSUMPTION DEVOLVE UPON THE WISE ALONE,0.08,30.772016258159876,test-clean,opus,8k,0.04,1,0,0,2,0,0,1,0,0,False,False,False,False,True,False,False
1191,4446,2275,16,HILDA WATCHED HIM FROM HER CORNER TREMBLING AND SCARCELY BREATHING DARK SHADOWS GROWING ABOUT HER EYES IT,HILDA WATCHED HIM FROM THE CORNER TREMBLING AND SCARCELY BREATHING DARK SHADOWS GROWING ABOUT HER EYES IT,0.0588235294117647,HILDA WATCHED HIM FROM THE CORNER TREMBLING AND SCARCELY BREATHING DARK SHADOWS GROWING ABOUT HER EYES IT,0.0588235294117647,33.27798348048989,test-clean,opus,8k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
557,2094,142345,46,I DELIGHT IN YOUR KITCHEN,I DELIGHT IN YOUR KITCHEN,0.0,I DELIGHT IN YOUR KITCHEN,0.0,30.56484727090636,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1549,5142,36377,18,HE LOOKED UP AT NAOMI DOUBTINGLY FROM HIS PLATE AND LOOKED DOWN AGAIN SLOWLY WITH A FROWN,HE LOOKED UP AT NAOME DOUBTINGLY FROM HIS PLATE AND LOOKED DOWN AGAIN SLOWLY WITH A FROWN,0.0588235294117647,HE LOOKED UP AT NOMEDOUBTINGLY FROM HIS PLATE AND LOOKED DOWN AGAIN SLOWLY WITH A FROWN,0.1176470588235294,31.27933949282485,test-clean,opus,8k,0.0588235294117647,1,0,0,1,1,0,0,1,0,False,False,False,False,True,False,False
1685,61,70968,4,ALSO THERE WAS A STRIPLING PAGE WHO TURNED INTO A MAID,ALSO THERE WAS A STRIPPLING PAGE WHO TURNED INTO A MAID,0.0909090909090909,ALSO THERE WAS A STRIPPLING PAGE WHO TURNED INTO A MAID,0.0909090909090909,30.77634834240475,test-clean,opus,8k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
78,1188,133604,14,DO NOT THEREFORE THINK THAT THE GOTHIC SCHOOL IS AN EASY ONE,DO NOT THEREFORE THINK THAT THE GOTHIC SCHOOL IS AN EASY ONE,0.0,DO NOT THEREFORE THINK THAT THE GOTHIC SCHOOL IS AN EASY ONE,0.0,32.304757527005286,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1482,5142,33396,20,A HOUSE SMELLS OF SMOKE A SHIP SMELLS OF FROLIC,A HOUSE SMELLS OF SMOKE A SHIP SMELLS OF FROLIC,0.0,A HOUSE SMELLS OF SMOKE OF SHIP SMELLS OF FROLIC,0.1,31.213760658629816,test-clean,opus,8k,0.1,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1453,5105,28241,11,ALL THE IMAGES OF HIS PAST LIFE FLOATED UPON HIS MEMORY HIS THOUGHTS SPED AWAY TO HIS NATIVE FRANCE ONLY TO RETURN AGAIN TO WONDER WHETHER THE DEPTHS OF OCEAN WOULD REVEAL ANY TRACES OF THE ALGERIAN METROPOLIS,ALL THE IMAGES OF HIS PAST LIFE FLOATED UPON HIS MEMORIE HIS THOUGHTS SPED AWAY TO HIS NATIVE FRANCE ONLY TO RETURN AGAIN TO WONDER WHETHER THE DEPTHS OF OCEAN WOULD REVEAL ANY TRACES OF THE ALGERIAN METROPOLIS,0.0263157894736842,ALL THE IMAGES OF HIS PAST LIFE FLOATED UPON HIS MEMORY HIS THOUGHTS SPED AWAY TO HIS NATIVE FRANCE ONLY TO RETURN AGAIN TO WONDER WHETHER THE DEPTHS OF OCEAN WOULD REVEAL ANY TRACES OF THE ALGERIAN METROPOLIS,0.0,32.46748057713651,test-clean,opus,8k,-0.0263157894736842,1,0,0,0,0,0,-1,0,0,False,True,False,True,False,True,False
631,237,126133,17,THERE JAP YOU'VE CAUGHT IT LAUGHED PERCY WHILE THE OTHERS SCREAMED AT THE SIGHT OF JASPER'S FACE,THERE JAP YOU'VE CAUGHT IT LAUGHED PERCY WHILE THE OTHERS SCREAMED AT THE SIGHT OF JASPER'S FACE,0.0,THERE JAP YOU'VE CAUGHT IT LAUGHED PERCY WHILE THE OTHERS SCREAMED AT THE SIDE OF JASPER'S FACE,0.0588235294117647,32.8049504950495,test-clean,opus,8k,0.0588235294117647,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
989,3575,170457,19,I HAD NOT VENTURED TO HOPE FOR SUCH A REPLY SO CONSIDERATE IN ITS TONE SO NOBLE IN ITS SPIRIT,I HAVE NOT VENTURED TO HOPE FOR SUCH A REPLY SO CONSIDERATE IN ITS TONE SO NOBLE IN ITS SPIRIT,0.05,I HAVE NOT VENTURED TO HOPE FOR SUCH A REPLY SO CONSIDERATE IN ITS TONE SO NOBLE IN ITS SPIRIT,0.05,31.09816919191919,test-clean,opus,8k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
2424,8455,210777,68,YOUR POWER IS SUFFICIENT I SAID,YOUR POWER IS SUFFICIENT I SAID,0.0,YOUR POWER IS SUFFICIENT I SAID,0.0,31.90692307692308,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1680,5683,32879,25,THANK YOU DORCAS DEAR,THANK YOU DORCAS DEAR,0.0,THANK YOU DORCAS DERE,0.25,30.952332657200813,test-clean,opus,8k,0.25,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2182,7176,88083,23,HE HAD A LOT OF LINE OUT AND THE PLACE WAS NONE TOO FREE FOR A LONG CAST BUT HE WAS IMPATIENT TO DROP HIS FLIES AGAIN ON THE SPOT WHERE THE BIG FISH WAS FEEDING,HE HAD A LOT OF LINE OUT AND THE PLACE WAS NONE TOO FREE FOR A LONG CAST BUT HE WAS IMPATIENT TO DROP HIS FLIES AGAIN ON THE SPOT WHERE THE BIG FISH WAS FEEDING,0.0,HE HAD A LOT OF LINE OUT AND THE PLACE WAS NONE TOO FREE FOR A LONG CAST BUT HE WAS IMPATIENT TO DROP HIS FLIES AGAIN ON THE SPOT WHERE THE BIG FISH WAS FEEDING,0.0,30.81017964071856,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
654,237,134493,14,THEY THINK YOU'RE PROUD BECAUSE YOU'VE BEEN AWAY TO SCHOOL OR SOMETHING,THEY THINK YOU ARE PROUD BECAUSE YOU'VE BEEN AWAY TO SCHOOL OR SOMETHING,0.1666666666666666,THEY THINK YOU ARE PROUD BECAUSE YOU'VE BEEN AWAY TO SCHOOL OR SOMETHING,0.1666666666666666,31.20305504345536,test-clean,opus,8k,0.0,1,0,1,1,0,1,0,0,0,False,False,False,False,False,False,True
1510,5142,33396,48,BY THE HAMMER OF THOR SHOUTED GRIM HERE IS NO STINGY COWARD,BY THE HAMMERA THOR SHOUTED GRIM THERE IS NO STINGY COWARD,0.25,BY THE HAMERA THOR SHOUTED GRIM THERE IS NO STINGY COWARD,0.25,29.96880170172536,test-clean,opus,8k,0.0,2,1,0,2,1,0,0,0,0,False,False,False,False,False,False,True
549,2094,142345,38,I CAN NO MORE HELP SPENDING MY LIFE IN TRYING TO DO WHAT I CAN FOR THE SOULS OF OTHERS THAN YOU COULD HELP RUNNING IF YOU HEARD LITTLE TOTTY CRYING AT THE OTHER END OF THE HOUSE THE VOICE WOULD GO TO YOUR HEART YOU WOULD THINK THE DEAR CHILD WAS IN TROUBLE OR IN DANGER AND YOU COULDN'T REST WITHOUT RUNNING TO HELP HER AND COMFORT HER,I CAN NO MORE HELP SPENDING MY LIFE AN TRYING TO DO WHAT I CAN FOR THE SOULS OF OTHERS THAN YOU COULD HELP RUNNING IF YOU HEARD LITTLE TOTTY CRYING AT THE OTHER END OF THE HOUSE THE VOICE WOULD GO TO YOUR HEART YOU WOULD THINK THE DEAR CHILD WAS IN TROUBLE OR IN DANGER AND YOU COULDN'T REST WITHOUT RUNNING TO HELP HER AND COMFORT HER,0.0144927536231884,I COULD NO MORE HELP SPENDING MY LIFE IN TRYING TO DO WHAT I CAN FOR THE SOULS OF OTHERS THAN YOU COULD HELP RUNNING IF YOU HEARD LITTLE TOTTY CRYING AT THE OTHER END OF THE HOUSE THE VOICE WOULD GO TO YOUR HEART YOU WOULD THINK THE DEAR CHILD WAS IN TROUBLE OR IN DANGER AND YOU COULDN'T REST WITHOUT RUNNING TO HELP HER AND COMFORT HER,0.0144927536231884,31.160592364650448,test-clean,opus,8k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
1990,6930,76324,18,HE MAKES IT SORT OF COZIER,HE MAKES IT SORT OF COSIER,0.1666666666666666,HE MAKES IT SORT OF COSIER,0.1666666666666666,28.57774072530221,test-clean,opus,8k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
1455,5105,28241,13,WOULD NOT THE LOFTIEST EMINENCES OF THE CITY AT LEAST BE VISIBLE,WOULD NOT THE LOFTIEST EMINENCES OF THE CITY AT LEAST BE VISIBLE,0.0,WOULD NOT THE LOFTIEST EMINENCES OF THE CITY AT LEAST BE VISIBLE,0.0,31.125050423557887,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
516,2094,142345,5,SEVERAL CLOTHES HORSES A PILLION A SPINNING WHEEL AND AN OLD BOX WIDE OPEN AND STUFFED FULL OF COLOURED RAGS,SEVERAL CLOTHES HORSES A PILLION A SPINNING WHEEL AND AN OLD BOX WIDE OPEN AND STUFFED FULL OF COLORED RAGS,0.05,SEVERAL CLOTHES HORSES A PILLION A SPINNING WHEEL IN AN OLD BOX WIDE OPEN AND STUFFED FULL OF COLORED RAGS,0.1,30.59495268138801,test-clean,opus,8k,0.05,1,0,0,2,0,0,1,0,0,False,False,False,False,True,False,False
2300,8224,274384,2,THEY INFORMED THE ENGLISH PARLIAMENT OF THIS UNEXPECTED INCIDENT AND ASSURED THEM THAT THEY HAD ENTERED INTO NO PRIVATE TREATY WITH THE KING,THEY INFORMED THE ENGLISH PARLIAMENT OF THIS UNEXPECTED INCIDENT AND ASSURED THEM THAT THEY HAD ENTERED INTO NO PRIVATE TREATY WITH THE KING,0.0,THEY INFORMED THE ENGLISH PARLIAMENT OF THIS UNEXPECTED INCIDENT AND ASSURED THEM THAT THEY HAD ENTERED INTO NO PRIVATE TREATY WITH THE KING,0.0,30.57498783454988,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1387,4992,41797,22,SHE'S OLDER THAN I AM BUT SO TINY AND SAD AND SHY THAT SHE SEEMS LIKE A CHILD,SHE'S OLDER THAN I AM BUT SO TINY AND SAD AND SHY THAT SHE SEEMS LIKE A CHILD,0.0,SHE'S OLDER THAN I AM BUT SO TINY AND SAD AND SHY THAT SHE SEEMS LIKE A CHILD,0.0,30.36441176470588,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2402,8455,210777,46,YOU MAY BE QUITE SURE IT'S THERE SAID CAPTAIN BATTLEAX AND THAT I CAN SO USE IT AS TO HALF OBLITERATE YOUR TOWN WITHIN TWO MINUTES OF MY RETURN ON BOARD,YOU MAY BE QUITE SURE IT'S THERE SAID CAPTAIN BADDLE AX AND THAT I CAN SO USE IT AS TO HALF OBLITERATE YOUR TOWN WITHIN TWO MINUTES OF MY RETURN ON BOARD,0.064516129032258,YOU MAY BE QUITE SURE IT'S THERE SAID CAPTAIN BATDLE AX AND THAT I CAN SO USE IT AS TO HALF OBLITERATE YOUR TOWN WITHIN TWO MINUTES OF MY RETURN ON BOARD,0.064516129032258,31.14056308654849,test-clean,opus,8k,0.0,1,0,1,1,0,1,0,0,0,False,False,False,False,False,False,True
436,1580,141084,48,IT WILL BE CLEAR TO YOU FROM WHAT I HAVE SAID THAT ONLY YOU COULD HAVE LET THIS YOUNG MAN OUT SINCE YOU WERE LEFT IN THE ROOM AND MUST HAVE LOCKED THE DOOR WHEN YOU WENT OUT,IT WILL BE CLEAR TO YOU FROM WHAT I HAVE SAID THAT ONLY YOU COULD HAVE LET THIS YOUNG MAN OUT SINCE YOU WERE LEFT IN THE ROOM AND MUST HAVE LOCKED THE DOOR WHEN YOU WENT OUT,0.0,IT WILL BE CLEAR TO YOU FROM WHAT I HAVE SAID THAT ONLY YOU COULD HAVE LET THIS YOUNG MAN OUT SINCE YOU WERE LEFT IN THE ROOM AND MUST HAVE LOCKED THE DOOR WHEN YOU WENT OUT,0.0,30.96241386510754,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2062,7021,85628,2,HE WAS SUCH A BIG BOY THAT HE WORE HIGH BOOTS AND CARRIED A JACK KNIFE,HE WAS SUCH A BIG BOY THAT HE WORE HIGH BOOTS AND CARRIED A JACK KNIFE,0.0,HE WAS SUCH A BIG BOY THAT HE WORE HIGH BOOTS AND CARRIED A JACKNIFE,0.125,31.50930161634645,test-clean,opus,8k,0.125,0,0,0,1,1,0,1,1,0,True,False,True,False,True,False,False
1637,5683,32866,13,THERE WAS A BRIGHT MOONLIGHT BROKEN BY THE SHADOWS OF OVERHANGING BOUGHS AND WITHERED LEAVES AND THE MOTTLED LIGHTS AND SHADOWS GLIDED ODDLY ACROSS HIS PALE FEATURES,THERE WAS A BRIGHT MOONLIGHT BROKEN BY THE SHADOWS OF OVERHANGING BOUGHS AND WITHERED LEAVES AND THE MOTDLED LIGHTS AND SHADOWS GLIDED ODDLY ACROSS HIS PALE FEATURES,0.037037037037037,THERE WAS A BRIGHT MOONLIGHT BROKEN BY THE SHADOWS OF OVERHANGING BOUGHS AND WITHERED LEAVES AND THE MOTTL LIGHTS AND SHADOWS GLIDED ODDLY ACROSS IS PALE FEATURES,0.074074074074074,30.95724164799844,test-clean,opus,8k,0.037037037037037,1,0,0,2,0,0,1,0,0,False,False,False,False,True,False,False
155,121,127105,21,WON'T YOU TELL DOUGLAS,WON'T YOU TELL DOUGLAS,0.0,WON'T YOU TELL DOUGLAS,0.0,30.282608695652176,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
528,2094,142345,17,I NEVER KNEW YOUR EQUALS FOR GALLOWSNESS,I NEVER KNEW YOUR EQUALS FOR GALLOWSNESS,0.0,I NEVER KNEW YOUR EQUALS FOR GALLOWSNESS,0.0,29.877591312931884,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2276,7729,102255,43,IN A FEW DAYS AN OFFICER CAME WITH A REQUISITION FROM GOVERNOR SHANNON AND TOOK THE PRISONER BY LAND TO WESTPORT AND AFTERWARDS FROM THERE TO KANSAS CITY AND LEAVENWORTH,IN A FEW DAYS AN OFFICER CAME WITH A REQUISITION FROM GOVERNOR SHANNON AND TOOK THE PRISONER BY LANDA WESTPORT AND AFTERWARDS FROM THERE TO KANSA CITY AND LEVENWORTH,0.1333333333333333,IN A FEW DAYS AN OFFICER CAME WITH A REQUISITION FROM GOVERNOR SHANNON AND TOOK THE PRISONER BY LAND AT WESTPORT AND AFTERWARDS FROM THERE TO KANDA CITY AND LEVENWORTH,0.1,30.60641247833622,test-clean,opus,8k,-0.0333333333333333,3,1,0,3,0,0,0,-1,0,False,False,False,False,False,True,False
560,2094,142345,49,NO SIR HE ISN'T HE'S GONE TO ROSSETER TO SEE MISTER WEST THE FACTOR ABOUT THE WOOL,NO SIR HE ISN'T HE'S GONE TO RUSSETUR TO SEE MISTER WEST THE FACTOR ABOUT THE WALL,0.1176470588235294,NO SIR HE ISN'T HE'S GONE TO RUSSETER TO SEE MISTER WEST THE FACTOR ABOUT THE WALL,0.1176470588235294,31.27739671398947,test-clean,opus,8k,0.0,2,0,0,2,0,0,0,0,0,False,False,False,False,False,False,True
849,2830,3980,52,WE ARE TO HEAR CHRIST WHO HAS BEEN APPOINTED BY THE FATHER AS OUR DIVINE TEACHER,WE ARE TO HEAR CHRIST WHO HAS BEEN APPOINTED BY THE FATHER AS OUR DIVINE TEACHER,0.0,WE ARE TO HEAR CHRIST WHO HAS BEEN APPOINTED BY THE FATHER AS OUR DIVINE TEACHER,0.0,31.41093687173301,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
461,1995,1826,22,I SUPPOSE THOUGH IT'S TOO EARLY FOR THEM THEN CAME THE EXPLOSION,I S'PPOSE THOUGH IT'S TOO EARLY FOR THEM THEN CAME THE EXPLOSION,0.0833333333333333,I SUPPOSE THOUGH IT'S TOO EARLY FOR THEM THEN CAME THE EXPLOSION,0.0,31.117984432609585,test-clean,opus,8k,-0.0833333333333333,1,0,0,0,0,0,-1,0,0,False,True,False,True,False,True,False
1756,61,70970,12,YET HE WILL TEACH YOU A FEW TRICKS WHEN MORNING IS COME,YET HE WILL TEACH YOU A FEW TRICKS WHEN MORNING IS COME,0.0,YET HE WILL TEACH YOU A FEW TRICKS WHEN MORNING IS COME,0.0,29.537511032656663,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
255,1284,1181,10,THEIR CONTENTS HAD ALL BOILED AWAY LEAVING IN THE BOTTOM OF EACH KETTLE A FEW GRAINS OF FINE WHITE POWDER,THEIR CONTENTS HAD ALL BOILED AWAY LEAVING IN THE BOTTOM OF EACH KETTLE A FEW GRAINS OF FINE WHITE POWDER,0.0,THEIR CONTENTS HAD ALL BOILED AWAY LEAVING IN THE BOTTOM OF EACH KETTLE A FEW GRAINS OF FINE WHITE POWDER,0.0,29.75559728441427,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1875,6829,68769,15,SOMETIMES I'M THAT YEARNING FOR A SMOKE I'M NEARLY CRAZY AN I DUNNO WHICH IS WORST DYIN ONE WAY OR ANOTHER,SOMETIMES I'M THAT YEARNIN FOR A SMOKE I'M NEARLY CRAZY AND I DON NOW WHICH IS WORSE DYING ONE WAY OR THE OTHER,0.3809523809523809,SOMETIMES I'M THAT YEARNIN FOR A SMOKE I'M NEARLY CRAZY AN I DUNNOW WHICH IS WORSE DYIN ONE WAY OR THE OTHER,0.238095238095238,30.422079813574133,test-clean,opus,8k,-0.14285714285714288,6,0,2,4,0,1,-2,0,-1,False,False,False,False,False,True,False
2024,6930,81414,23,PERCHANCE TOO KAFFAR'S DEATH MIGHT SERVE HIM IN GOOD STEAD,PERCHANCE TOO KAFFIR'S DEATH MIGHT SERVE HIM IN GOOD STEAD,0.1,PERCHANCE TOO KAFFIR'S DEATH MIGHT SERVE HIM IN GOOD STEAD,0.1,30.58232303480641,test-clean,opus,8k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
486,1995,1837,5,SHE WAS SO STRANGE AND HUMAN A CREATURE,SHE WAS SO STRANGE AND HUMAN A CREATURE,0.0,SHE WAS SO STRANGE AND HUMAN A CREATURE,0.0,30.94902823615695,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1568,5639,40744,4,THEY DREW THEIR SWORDS HID THEIR FACES IN THE FLAPS OF THEIR CLOAKS TURNED BACK AND SOON CAME IN FRONT OF THE LITTLE PARTY WHO HAD NOT YET DONE GIVING THANKS TO GOD FOR THEIR ESCAPE FROM THOSE AUDACIOUS MEN,THEY DREW THEIR SWORDS HID THEIR FACES IN THE FLAPS OF THEIR CLOAKS TURNED BACK AND SOON CAME IN FRONT OF THE LITTLE PARTY WHO HAD NOT YET DONE GIVING THANKS TO GOD FOR THEIR ESCAPE FROM THOSE AUDACIOUS MEN,0.0,THEY DREW THEIR SWORDS HID THEIR FACES IN THE FLAPS OF THEIR CLOAKS TURNED BACK AND SOON CAME IN FRONT OF THE LITTLE PARTY WHO HAD NOT YET DONE GETTING THANKS TO GOD FOR THEIR ESCAPE FROM THOSE AUDACIOUS MEN,0.025,31.766886784947094,test-clean,opus,8k,0.025,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2373,8455,210777,17,MY WIFE ON THE SPUR OF THE MOMENT MANAGED TO GIVE THE GENTLEMEN A VERY GOOD DINNER,MY WIFE ON THE SPUR OF THE MOMENT MANAGED TO GIVE THE GENTLEMAN A VERY GOOD DINNER,0.0588235294117647,MY WIFE ON THE SPUR OF THE MOMENT MANAGED TO GIVE THE GENTLEMAN A VERY GOOD DINNER,0.0588235294117647,31.68213887857408,test-clean,opus,8k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
1285,4970,29093,4,HE WAS UNABLE TO DECIDE EXACTLY WHAT IT SHOULD BE,HE WAS UNABLE TO DECIDE EXACTLY WHAT IT SHOULD BE,0.0,HE WAS UNABLE TO DECIDE EXACTLY WHAT IT SHOULD BE,0.0,32.74556858467412,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1991,6930,76324,19,NOW LET'S DUST THE FURNITURE AND PICTURES,NOW LET'S DEST THE FURNITURE AND PICTURES,0.1428571428571428,NOW IT'S DUST THE FURNITURE AND PICTURES,0.1428571428571428,30.69519910681057,test-clean,opus,8k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
1323,4970,29095,18,RUTH ASKED THE ENTHUSIASTS IF THEY WOULD LIKE TO LIVE IN SUCH A SOUNDING MAUSOLEUM WITH ITS GREAT HALLS AND ECHOING ROOMS AND NO COMFORTABLE PLACE IN IT FOR THE ACCOMMODATION OF ANY BODY,RUTH ASKED THE ENTHUSIASTS IF THEY WOULD LIKE TO LIVE IN SUCH A SOUNDING MAUSOLEEM WITH ITS GREAT HALLS AND ECHOING ROOMS AND NO COMFORTABLE PLACE IN IT FOR THE ACCOMMODATION OF ANY BODY,0.0294117647058823,RUTH ASKED THE ENTHUSIASTS IF THEY WOULD LIKE TO LIVE IN SUCH A SOUNDING MAUSOLEEM WITH ITS GREAT HALLS AND ECHOING ROOMS AND NO COMFORTABLE PLACE IN IT FOR THE ACCOMMODATION OF ANY BODY,0.0294117647058823,32.61630151934861,test-clean,opus,8k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
671,237,134500,12,IN A FEW MOMENTS HE HEARD THE CHERRIES DROPPING SMARTLY INTO THE PAIL AND HE BEGAN TO SWING HIS SCYTHE WITH THAT LONG EVEN STROKE THAT FEW AMERICAN BOYS EVER LEARN,IN A FEW MOMENTS HE HEARD THE CHERRIES DROPPING SMARTLY INTO THE PALE AND HE BEGAN TO SWING HIS SCYTHE WITH THAT LONG EVEN STROKE THAT FEW AMERICAN BOYS EVER LEARN,0.032258064516129,IN A FEW MOMENTS HE HEARD THE CHERRIES DROPPING SMARTLY INTO THE PALE AND HE BEGAN TO SWING HIS SITHE WITH THAT LONG EVEN STROKE THAT FEW AMERICAN BOYS EVER LEARN,0.064516129032258,30.989729059677703,test-clean,opus,8k,0.032258064516129,1,0,0,2,0,0,1,0,0,False,False,False,False,True,False,False
804,2830,3980,7,AS THE AMBASSADOR OF A GOVERNMENT IS HONORED FOR HIS OFFICE AND NOT FOR HIS PRIVATE PERSON SO THE MINISTER OF CHRIST SHOULD EXALT HIS OFFICE IN ORDER TO GAIN AUTHORITY AMONG MEN,AS THE AMBASSADOR OF A GOVERNMENT IS HONORED FOR HIS OFFICE AND NOT FOR HIS PRIVATE PERSON SO THE MINISTER OF CHRIST SHOULD EXALT HIS OFFICE IN ORDER TO GAIN AUTHORITY AMONG MEN,0.0,AS THE AMBASSADOR OF A GOVERNMENT IS HONORED FOR HIS OFFICE AND NOT FOR HIS PRIVATE PERSON SO THE MINISTER OF CHRIST SHOULD EXALT HIS OFFICE IN ORDER TO GAIN AUTHORITY AMONG MEN,0.0,31.98254559717592,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
836,2830,3980,39,THE TERMS OF GRACE AND PEACE ARE COMMON TERMS WITH PAUL AND ARE NOW PRETTY WELL UNDERSTOOD,THE TERMS OF GRACE AND PEACE ARE COMMON TERMS WITH PAUL AND ARE NOW PRETTY WELL UNDERSTOOD,0.0,THE TERMS OF GRACE AND PEACE ARE COMMON TERMS WITH PAUL AND ARE NOW PRETTY WELL UNDERSTOOD,0.0,31.09328846513367,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
996,3575,170457,26,P S PRAY SIR EXCUSE ME FOR WRITING TO YOU A SECOND TIME I COULD NOT HELP WRITING PARTLY TO TELL YOU HOW THANKFUL I AM FOR YOUR KINDNESS AND PARTLY TO LET YOU KNOW THAT YOUR ADVICE SHALL NOT BE WASTED HOWEVER SORROWFULLY AND RELUCTANTLY IT MAY BE AT FIRST FOLLOWED C B,P S PRAY SIR EXCUSE ME FOR WRITING TO YOU A SECOND TIME I COULD NOT HELP WRITING PARTLY TO TELL YOU HOW THANKFUL I AM FOR YOUR KINDNESS AND PARTLY TO LET YOU KNOW THAT YOUR ADVICE SHALL NOT BE WASTED HOWEVER SORROWFULLY AND RELUCTANTLY IT MAY BE AT FIRST FOLLOWED C B,0.0,P S PRAY SIR EXCUSE ME FOR WRITING TO YOU A SECOND TIME I COULD NOT HELP WRITING PARTLY TO TELL YOU HOW THANKFUL I AM FOR YOUR KINDNESS AND PARTLY TO LET YOU KNOW THAT YOUR ADVICE SHALL NOT BE WASTED HOWEVER SORROWFULLY AND RELUCTANTLY IT MAY BE AT FIRST FOLLOWED C B,0.0,31.979818485789348,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
415,1580,141084,27,NO SIR CERTAINLY NOT,NO SIR CERTAINLY NOT,0.0,NO SIR CERTAINLY NOT,0.0,33.394785847299815,test-clean,opus,8k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1110,4077,13754,14,THE PEOPLE CONTESTED THESE MEASURES ONE BY ONE IN THE COURTS PRESENTING IN CASE AFTER CASE THE DIFFERENT PHASES OF THE SUBJECT AND URGING THE UNCONSTITUTIONALITY OF THE MEASURE,THE PEOPLE CONTENTED THESE MEASURES ONE BY ONE IN THE COURTS PRESENTING IN CASE AFTER CASE THE DIFFERENT PHASES OF THE SUBJECT AND URGING THE UNCONSTITUTIONALITY OF THE MEASURE,0.0344827586206896,THE PEOPLE CONFESSED THESE MEASURES ONE BY ONE IN THE COURTS PRESENTING IN CASE AFTER CASE THE DIFFERENT PHASES OF THE SUBJECT AND URGING THE UNCONSTITUTIONALITY OF THE MEASURE,0.0344827586206896,31.71224710982659,test-clean,opus,8k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
